x,y,id,t
25,64,312,2
27,58,312,3
29,52,312,4
31,46,312,5
33,40,312,6
34,34,312,7
36,28,312,8
37,23,312,9
38,17,312,10
38,11,312,11
39,5,312,12
39,2,312,13
39,3,313,0
39,11,313,1
39,21,313,2
38,31,313,3
37,40,313,4
36,50,313,5
34,59,313,6
33,68,313,7
54,72,314,0
51,72,314,1
49,72,314,2
47,72,314,3
45,72,314,4
43,72,314,5
40,72,314,6
38,72,314,7
50,72,315,0
48,71,315,1
45,70,315,2
42,69,315,3
39,68,315,4
36,67,315,5
33,66,315,6
30,64,315,7
26,63,315,8
23,62,315,9
19,61,315,10
16,60,315,11
12,59,315,12
9,59,315,13
5,58,315,14
1,57,315,15
17,70,316,0
18,65,316,1
18,58,316,2
19,50,316,3
19,43,316,4
19,36,316,5
19,28,316,6
19,21,316,7
18,14,316,8
17,7,316,9
16,2,316,10
27,1,317,0
30,2,317,1
32,4,317,2
35,7,317,3
38,9,317,4
41,13,317,5
44,16,317,6
47,19,317,7
49,22,317,8
51,25,317,9
52,28,317,10
54,31,317,11
55,34,317,12
56,37,317,13
57,40,317,14
57,42,317,15
57,45,317,16
57,48,317,17
57,51,317,18
56,54,317,19
56,57,317,20
55,60,317,21
54,63,317,22
53,67,317,23
51,69,317,24
50,70,317,25
48,72,317,26
54,71,318,0
52,69,318,1
49,65,318,2
46,60,318,3
43,55,318,4
40,51,318,5
37,47,318,6
34,43,318,7
31,38,318,8
27,35,318,9
24,31,318,10
20,27,318,11
16,23,318,12
13,19,318,13
8,15,318,14
4,11,318,15
21,3,319,0
23,7,319,1
26,14,319,2
28,20,319,3
30,27,319,4
32,32,319,5
34,39,319,6
35,45,319,7
36,51,319,8
37,57,319,9
38,64,319,10
39,68,319,11
40,72,319,12
70,72,320,0
70,70,320,1
69,68,320,2
68,63,320,3
67,59,320,4
65,54,320,5
63,50,320,6
61,46,320,7
59,42,320,8
57,38,320,9
54,35,320,10
51,31,320,11
49,28,320,12
46,24,320,13
43,21,320,14
39,18,320,15
36,15,320,16
32,11,320,17
28,8,320,18
24,4,320,19
20,2,320,20
16,1,320,21
47,4,321,0
52,15,321,1
56,24,321,2
60,33,321,3
63,42,321,4
66,52,321,5
68,61,321,6
71,69,321,7
39,70,322,0
39,68,322,1
40,65,322,2
40,61,322,3
40,57,322,4
40,54,322,5
40,50,322,6
39,47,322,7
39,43,322,8
38,40,322,9
38,37,322,10
37,34,322,11
36,31,322,12
34,28,322,13
33,25,322,14
31,22,322,15
29,19,322,16
27,16,322,17
25,13,322,18
23,10,322,19
20,8,322,20
18,4,322,21
15,3,322,22
12,1,322,23
23,1,323,0
23,3,323,1
23,6,323,2
22,10,323,3
21,15,323,4
20,19,323,5
18,24,323,6
17,28,323,7
15,32,323,8
13,36,323,9
11,40,323,10
9,43,323,11
6,47,323,12
3,51,323,13
1,55,323,14
39,70,324,0
40,68,324,1
40,64,324,2
40,59,324,3
40,55,324,4
40,51,324,5
40,48,324,6
40,44,324,7
39,40,324,8
39,37,324,9
38,33,324,10
37,30,324,11
36,27,324,12
35,23,324,13
33,20,324,14
32,16,324,15
30,13,324,16
28,10,324,17
26,7,324,18
23,4,324,19
21,2,324,20
19,1,324,21
22,2,325,0
24,4,325,1
25,11,325,2
26,17,325,3
27,20,325,4
28,26,325,5
29,31,325,6
29,37,325,7
30,42,325,8
30,48,325,9
30,54,325,10
30,60,325,11
29,65,325,12
29,69,325,13
29,72,325,14
32,71,326,0
31,69,326,1
31,67,326,2
30,64,326,3
29,61,326,4
29,58,326,5
28,56,326,6
27,53,326,7
26,50,326,8
25,47,326,9
23,44,326,10
22,42,326,11
20,39,326,12
18,36,326,13
16,34,326,14
14,31,326,15
12,28,326,16
10,26,326,17
7,23,326,18
5,20,326,19
2,18,326,20
60,2,327,0
57,5,327,1
54,9,327,2
50,13,327,3
47,18,327,4
43,22,327,5
39,27,327,6
35,31,327,7
33,33,327,8
28,37,327,9
23,41,327,10
18,45,327,11
13,49,327,12
8,53,327,13
3,57,327,14
46,72,328,0
51,69,328,1
55,65,328,2
59,59,328,3
64,54,328,4
68,49,328,5
71,44,328,6
43,3,329,0
46,7,329,1
49,13,329,2
52,19,329,3
55,25,329,4
57,31,329,5
59,37,329,6
60,43,329,7
62,49,329,8
63,56,329,9
64,62,329,10
65,68,329,11
65,71,329,12
50,72,330,0
46,71,330,1
43,69,330,2
40,68,330,3
36,65,330,4
33,62,330,5
29,59,330,6
26,57,330,7
22,54,330,8
18,52,330,9
14,49,330,10
10,47,330,11
6,44,330,12
2,42,330,13
41,3,331,0
42,7,331,1
43,13,331,2
45,18,331,3
46,24,331,4
46,30,331,5
47,35,331,6
47,40,331,7
47,46,331,8
47,51,331,9
46,57,331,10
46,62,331,11
45,68,331,12
44,70,331,13
55,71,332,0
54,68,332,1
51,64,332,2
49,59,332,3
46,55,332,4
44,50,332,5
41,45,332,6
38,41,332,7
35,37,332,8
32,32,332,9
29,29,332,10
25,25,332,11
22,20,332,12
18,16,332,13
14,12,332,14
10,8,332,15
6,4,332,16
2,2,332,17
38,3,333,0
40,7,333,1
42,13,333,2
43,19,333,3
44,25,333,4
45,31,333,5
45,37,333,6
46,43,333,7
46,49,333,8
46,55,333,9
46,61,333,10
46,67,333,11
45,70,333,12
41,72,334,0
41,71,334,1
40,70,334,2
39,69,334,3
37,68,334,4
36,67,334,5
34,65,334,6
33,64,334,7
31,62,334,8
29,61,334,9
27,60,334,10
25,59,334,11
23,58,334,12
21,57,334,13
19,56,334,14
16,55,334,15
14,54,334,16
11,52,334,17
8,51,334,18
6,50,334,19
3,49,334,20
31,1,335,0
34,17,335,1
35,32,335,2
35,44,335,3
34,55,335,4
34,66,335,5
34,72,335,6
67,72,336,0
68,68,336,1
67,62,336,2
66,55,336,3
65,49,336,4
64,43,336,5
63,36,336,6
61,30,336,7
59,24,336,8
57,18,336,9
55,12,336,10
52,6,336,11
49,3,336,12
42,1,337,0
43,5,337,1
45,10,337,2
46,17,337,3
47,24,337,4
48,30,337,5
49,37,337,6
50,43,337,7
50,50,337,8
50,56,337,9
50,63,337,10
50,68,337,11
49,72,337,12
54,71,338,0
57,69,338,1
60,65,338,2
62,59,338,3
64,55,338,4
66,50,338,5
67,45,338,6
69,41,338,7
70,36,338,8
70,32,338,9
71,28,338,10
71,24,338,11
71,19,338,12
71,15,338,13
70,12,338,14
70,10,338,15
68,6,338,16
67,3,338,17
64,1,338,18
3,1,339,0
23,1,339,1
24,3,339,2
26,6,339,3
27,8,339,4
28,11,339,5
29,14,339,6
29,17,339,7
29,20,339,8
30,23,339,9
29,25,339,10
29,28,339,11
29,30,339,12
28,32,339,13
27,35,339,14
26,37,339,15
26,39,339,16
24,41,339,17
23,43,339,18
21,45,339,19
20,47,339,20
18,49,339,21
16,51,339,22
14,53,339,23
11,55,339,24
9,57,339,25
6,59,339,26
4,61,339,27
1,63,339,28
29,70,340,0
26,65,340,1
23,57,340,2
20,50,340,3
17,42,340,4
14,34,340,5
11,27,340,6
8,20,340,7
4,12,340,8
1,5,340,9
1,4,341,0
29,2,341,1
31,5,341,2
33,11,341,3
34,16,341,4
35,21,341,5
36,26,341,6
36,31,341,7
37,35,341,8
37,40,341,9
37,45,341,10
37,47,341,11
36,52,341,12
36,57,341,13
35,62,341,14
35,67,341,15
34,69,341,16
33,72,341,17
44,70,342,0
44,68,342,1
43,65,342,2
42,61,342,3
41,57,342,4
41,53,342,5
39,49,342,6
38,46,342,7
37,42,342,8
35,39,342,9
34,37,342,10
33,34,342,11
31,31,342,12
29,28,342,13
27,24,342,14
25,21,342,15
22,17,342,16
20,14,342,17
17,11,342,18
14,8,342,19
11,4,342,20
8,3,342,21
6,1,342,22
23,12,343,0
28,17,343,1
32,23,343,2
36,28,343,3
40,33,343,4
44,38,343,5
48,44,343,6
51,49,343,7
54,54,343,8
57,60,343,9
60,66,343,10
63,69,343,11
65,72,343,12
61,72,344,0
58,69,344,1
54,65,344,2
51,60,344,3
47,55,344,4
43,50,344,5
40,46,344,6
38,44,344,7
34,39,344,8
30,34,344,9
26,30,344,10
22,26,344,11
17,21,344,12
13,17,344,13
8,12,344,14
3,8,344,15
28,3,345,0
67,4,345,1
67,10,345,2
66,17,345,3
65,24,345,4
64,31,345,5
62,37,345,6
61,44,345,7
59,51,345,8
57,58,345,9
56,61,345,10
54,67,345,11
51,71,345,12
54,72,346,0
52,70,346,1
49,69,346,2
47,68,346,3
44,65,346,4
42,63,346,5
39,61,346,6
36,58,346,7
34,56,346,8
31,55,346,9
28,53,346,10
25,51,346,11
21,50,346,12
18,48,346,13
15,47,346,14
11,45,346,15
7,44,346,16
4,42,346,17
32,1,347,0
35,3,347,1
38,7,347,2
41,12,347,3
43,17,347,4
45,23,347,5
47,28,347,6
49,33,347,7
50,38,347,8
51,43,347,9
52,48,347,10
53,53,347,11
53,58,347,12
53,64,347,13
54,68,347,14
53,71,347,15
57,72,348,0
57,70,348,1
57,68,348,2
57,63,348,3
57,58,348,4
56,53,348,5
56,49,348,6
55,45,348,7
55,41,348,8
54,37,348,9
53,32,348,10
52,29,348,11
50,25,348,12
49,20,348,13
47,17,348,14
46,13,348,15
44,9,348,16
42,5,348,17
39,3,348,18
37,1,348,19
37,1,349,0
40,3,349,1
42,4,349,2
44,7,349,3
46,12,349,4
46,12,349,5
48,15,349,6
49,18,349,7
50,21,349,8
50,24,349,9
50,27,349,10
51,29,349,11
50,32,349,12
50,34,349,13
49,37,349,14
48,40,349,15
47,42,349,16
46,45,349,17
45,47,349,18
44,50,349,19
42,52,349,20
40,55,349,21
38,57,349,22
36,60,349,23
34,63,349,24
31,66,349,25
29,68,349,26
26,69,349,27
24,71,349,28
20,72,349,29
63,71,350,0
62,69,350,1
61,67,350,2
59,63,350,3
58,60,350,4
56,57,350,5
54,54,350,6
52,51,350,7
49,48,350,8
47,46,350,9
45,43,350,10
42,41,350,11
39,38,350,12
37,36,350,13
34,34,350,14
31,32,350,15
28,29,350,16
24,27,350,17
21,24,350,18
17,22,350,19
14,20,350,20
10,17,350,21
6,15,350,22
2,14,350,23
28,1,351,0
28,3,351,1
28,4,351,2
27,9,351,3
26,12,351,4
25,16,351,5
24,20,351,6
22,24,351,7
21,27,351,8
19,30,351,9
17,34,351,10
14,37,351,11
12,40,351,12
9,43,351,13
7,46,351,14
4,49,351,15
1,52,351,16
26,71,352,0
31,68,352,1
35,62,352,2
39,56,352,3
43,50,352,4
47,44,352,5
50,38,352,6
54,33,352,7
55,30,352,8
58,25,352,9
61,19,352,10
64,14,352,11
66,8,352,12
68,4,352,13
69,1,352,14
33,1,353,0
32,3,353,1
31,6,353,2
29,10,353,3
28,12,353,4
26,16,353,5
24,20,353,6
22,23,353,7
20,26,353,8
18,29,353,9
15,32,353,10
13,35,353,11
10,38,353,12
7,41,353,13
3,43,353,14
26,69,354,0
24,63,354,1
23,55,354,2
21,48,354,3
20,41,354,4
18,34,354,5
16,28,354,6
14,20,354,7
11,13,354,8
9,7,354,9
6,2,354,10
50,2,355,0
51,5,355,1
52,8,355,2
53,12,355,3
53,17,355,4
53,20,355,5
53,23,355,6
52,27,355,7
52,31,355,8
51,34,355,9
50,38,355,10
49,42,355,11
47,45,355,12
45,49,355,13
43,52,355,14
42,56,355,15
39,60,355,16
37,64,355,17
35,67,355,18
33,69,355,19
30,71,355,20
46,1,356,0
46,3,356,1
45,5,356,2
45,8,356,3
44,11,356,4
43,13,356,5
42,16,356,6
40,17,356,7
38,20,356,8
36,21,356,9
34,23,356,10
32,25,356,11
30,27,356,12
27,29,356,13
24,30,356,14
21,32,356,15
18,34,356,16
15,35,356,17
12,37,356,18
8,38,356,19
5,39,356,20
1,41,356,21
56,72,357,0
53,69,357,1
50,63,357,2
46,57,357,3
44,53,357,4
40,47,357,5
36,41,357,6
32,34,357,7
28,28,357,8
24,22,357,9
20,16,357,10
15,10,357,11
11,4,357,12
7,1,357,13
45,1,358,0
50,4,358,1
55,9,358,2
58,14,358,3
62,19,358,4
63,22,358,5
66,27,358,6
69,32,358,7
71,37,358,8
72,71,359,0
72,68,359,1
70,61,359,2
69,54,359,3
67,48,359,4
66,42,359,5
63,36,359,6
61,30,359,7
59,24,359,8
56,19,359,9
53,13,359,10
49,7,359,11
46,2,359,12
43,1,359,13
35,1,360,0
36,4,360,1
36,8,360,2
36,12,360,3
35,15,360,4
34,18,360,5
33,23,360,6
32,26,360,7
31,30,360,8
29,33,360,9
27,37,360,10
25,40,360,11
23,45,360,12
21,46,360,13
18,49,360,14
16,53,360,15
13,56,360,16
10,59,360,17
7,62,360,18
4,65,360,19
24,71,361,0
27,66,361,1
29,57,361,2
32,48,361,3
34,40,361,4
36,31,361,5
38,22,361,6
40,14,361,7
42,5,361,8
43,1,361,9
34,4,362,0
34,9,362,1
35,16,362,2
35,24,362,3
35,30,362,4
34,37,362,5
34,44,362,6
33,51,362,7
32,57,362,8
31,64,362,9
29,69,362,10
31,70,363,0
33,65,363,1
34,56,363,2
36,48,363,3
37,40,363,4
38,32,363,5
39,24,363,6
40,16,363,7
40,8,363,8
41,2,363,9
43,1,364,0
45,4,364,1
48,9,364,2
49,14,364,3
50,20,364,4
51,23,364,5
52,28,364,6
53,34,364,7
53,39,364,8
54,45,364,9
54,50,364,10
54,56,364,11
53,62,364,12
53,67,364,13
52,70,364,14
41,72,365,0
39,71,365,1
37,71,365,2
35,70,365,3
33,70,365,4
30,70,365,5
27,69,365,6
24,69,365,7
21,69,365,8
18,69,365,9
15,69,365,10
11,69,365,11
8,68,365,12
4,68,365,13
1,68,365,14
33,71,366,0
35,68,366,1
36,63,366,2
38,57,366,3
39,52,366,4
40,47,366,5
41,41,366,6
42,36,366,7
42,31,366,8
43,26,366,9
43,21,366,10
43,16,366,11
42,11,366,12
42,6,366,13
41,3,366,14
41,1,366,15
31,2,367,0
32,4,367,1
33,10,367,2
33,13,367,3
33,18,367,4
33,20,367,5
32,24,367,6
32,27,367,7
31,31,367,8
30,34,367,9
29,39,367,10
28,41,367,11
26,44,367,12
25,48,367,13
23,51,367,14
21,54,367,15
19,57,367,16
17,60,367,17
14,64,367,18
12,67,367,19
10,69,367,20
8,70,367,21
5,72,367,22
49,72,368,0
46,70,368,1
44,69,368,2
41,68,368,3
38,68,368,4
35,66,368,5
33,64,368,6
30,63,368,7
26,62,368,8
23,60,368,9
20,59,368,10
18,59,368,11
15,58,368,12
11,57,368,13
8,56,368,14
4,55,368,15
27,71,369,0
28,68,369,1
29,63,369,2
29,57,369,3
29,52,369,4
30,46,369,5
30,41,369,6
30,36,369,7
29,30,369,8
29,26,369,9
28,20,369,10
27,15,369,11
26,9,369,12
25,5,369,13
24,2,369,14
36,3,370,0
38,10,370,1
39,15,370,2
40,22,370,3
41,28,370,4
42,34,370,5
42,41,370,6
42,47,370,7
42,53,370,8
42,59,370,9
42,66,370,10
42,70,370,11
67,72,371,0
67,70,371,1
66,68,371,2
66,67,371,3
65,62,371,4
64,61,371,5
63,58,371,6
61,55,371,7
60,53,371,8
59,52,371,9
57,50,371,10
55,48,371,11
53,46,371,12
51,45,371,13
49,43,371,14
46,41,371,15
44,40,371,16
41,38,371,17
38,37,371,18
35,36,371,19
32,36,371,20
29,35,371,21
25,32,371,22
22,31,371,23
18,30,371,24
15,29,371,25
11,28,371,26
7,26,371,27
2,25,371,28
34,3,372,0
35,7,372,1
35,14,372,2
36,22,372,3
36,30,372,4
36,37,372,5
36,44,372,6
35,52,372,7
35,59,372,8
34,67,372,9
33,70,372,10
35,72,373,0
36,70,373,1
37,68,373,2
37,66,373,3
38,63,373,4
38,62,373,5
39,57,373,6
39,54,373,7
39,52,373,8
39,49,373,9
39,49,373,10
39,46,373,11
38,42,373,12
38,40,373,13
37,40,373,14
36,36,373,15
35,36,373,16
34,32,373,17
32,32,373,18
31,28,373,19
29,26,373,20
27,24,373,21
25,22,373,22
23,20,373,23
21,18,373,24
18,16,373,25
16,16,373,26
13,13,373,27
10,10,373,28
7,10,373,29
3,6,373,30
23,2,374,0
27,7,374,1
33,13,374,2
37,20,374,3
42,26,374,4
46,32,374,5
50,38,374,6
54,44,374,7
57,50,374,8
60,56,374,9
64,63,374,10
67,68,374,11
69,71,374,12
61,71,375,0
59,68,375,1
57,63,375,2
55,58,375,3
53,53,375,4
50,48,375,5
48,44,375,6
45,39,375,7
42,35,375,8
39,30,375,9
36,26,375,10
33,22,375,11
29,18,375,12
26,13,375,13
21,9,375,14
18,4,375,15
13,2,375,16
39,1,376,0
38,3,376,1
37,6,376,2
35,8,376,3
33,11,376,4
31,14,376,5
28,17,376,6
26,20,376,7
23,22,376,8
20,25,376,9
17,27,376,10
14,30,376,11
11,32,376,12
7,34,376,13
3,36,376,14
32,70,377,0
33,66,377,1
35,58,377,2
37,50,377,3
38,42,377,4
39,35,377,5
40,28,377,6
41,20,377,7
42,13,377,8
42,4,377,9
42,2,377,10
33,2,378,0
34,5,378,1
34,10,378,2
34,15,378,3
34,20,378,4
34,24,378,5
33,29,378,6
32,34,378,7
31,38,378,8
30,43,378,9
29,47,378,10
27,52,378,11
25,56,378,12
24,60,378,13
22,65,378,14
20,68,378,15
18,70,378,16
64,69,379,0
63,65,379,1
61,59,379,2
59,54,379,3
57,48,379,4
55,43,379,5
52,37,379,6
50,32,379,7
47,27,379,8
44,22,379,9
41,17,379,10
37,12,379,11
34,7,379,12
30,3,379,13
26,1,379,14
32,1,380,0
34,4,380,1
34,9,380,2
34,14,380,3
34,19,380,4
34,24,380,5
33,29,380,6
32,33,380,7
32,38,380,8
30,42,380,9
29,47,380,10
28,51,380,11
26,56,380,12
25,61,380,13
23,65,380,14
21,68,380,15
19,71,380,16
39,70,381,0
42,65,381,1
44,57,381,2
46,50,381,3
48,43,381,4
49,36,381,5
51,29,381,6
52,22,381,7
53,15,381,8
54,8,381,9
55,3,381,10
44,1,382,0
44,2,382,1
44,3,382,2
44,4,382,3
44,5,382,4
44,7,382,5
43,8,382,6
42,10,382,7
40,11,382,8
39,12,382,9
38,13,382,10
36,14,382,11
34,15,382,12
32,15,382,13
29,17,382,14
27,16,382,15
25,17,382,16
22,18,382,17
19,20,382,18
16,19,382,19
13,19,382,20
9,19,382,21
6,22,382,22
2,20,382,23
39,1,383,0
44,5,383,1
47,12,383,2
51,19,383,3
54,25,383,4
57,32,383,5
60,39,383,6
63,46,383,7
65,53,383,8
67,60,383,9
69,67,383,10
70,71,383,11
61,71,384,0
60,68,384,1
58,65,384,2
57,60,384,3
55,56,384,4
52,52,384,5
50,48,384,6
48,44,384,7
45,40,384,8
43,36,384,9
40,33,384,10
37,29,384,11
34,27,384,12
31,22,384,13
27,19,384,14
24,15,384,15
20,12,384,16
16,9,384,17
12,6,384,18
8,3,384,19
6,2,384,20
32,3,385,0
33,6,385,1
33,12,385,2
32,17,385,3
32,23,385,4
31,28,385,5
30,33,385,6
29,38,385,7
28,43,385,8
27,48,385,9
25,53,385,10
23,58,385,11
21,63,385,12
19,68,385,13
18,70,385,14
39,72,386,0
41,70,386,1
42,68,386,2
43,67,386,3
44,63,386,4
45,59,386,5
46,56,386,6
46,53,386,7
47,50,386,8
47,47,386,9
47,44,386,10
47,41,386,11
47,39,386,12
47,36,386,13
47,34,386,14
46,31,386,15
45,29,386,16
44,28,386,17
43,26,386,18
41,23,386,19
40,20,386,20
38,19,386,21
36,15,386,22
34,13,386,23
31,11,386,24
29,8,386,25
26,6,386,26
23,4,386,27
20,3,386,28
17,2,386,29
14,1,386,30
35,1,387,0
35,6,387,1
37,15,387,2
38,25,387,3
39,33,387,4
39,43,387,5
40,52,387,6
40,61,387,7
41,69,387,8
50,72,388,0
51,70,388,1
52,67,388,2
54,63,388,3
54,58,388,4
55,54,388,5
56,50,388,6
56,46,388,7
56,42,388,8
56,38,388,9
56,35,388,10
56,31,388,11
55,28,388,12
54,26,388,13
53,21,388,14
52,18,388,15
50,14,388,16
49,11,388,17
47,10,388,18
45,6,388,19
42,3,388,20
39,1,388,21
34,3,389,0
37,10,389,1
40,18,389,2
42,26,389,3
44,34,389,4
46,42,389,5
48,51,389,6
50,59,389,7
51,67,389,8
52,71,389,9
67,72,390,0
66,69,390,1
65,66,390,2
64,61,390,3
62,56,390,4
61,51,390,5
59,47,390,6
57,43,390,7
55,39,390,8
52,34,390,9
50,31,390,10
48,27,390,11
45,23,390,12
42,19,390,13
39,15,390,14
36,11,390,15
33,9,390,16
29,4,390,17
26,2,390,18
19,2,391,0
19,6,391,1
20,10,391,2
20,14,391,3
19,19,391,4
19,24,391,5
18,29,391,6
18,33,391,7
17,38,391,8
16,42,391,9
14,46,391,10
13,51,391,11
11,55,391,12
10,59,391,13
8,64,391,14
6,68,391,15
4,70,391,16
2,72,391,17
31,72,392,0
32,69,392,1
34,64,392,2
35,58,392,3
36,52,392,4
37,47,392,5
38,41,392,6
39,35,392,7
39,30,392,8
40,24,392,9
40,18,392,10
40,12,392,11
40,7,392,12
39,3,392,13
33,2,393,0
32,5,393,1
31,8,393,2
31,12,393,3
29,18,393,4
28,22,393,5
26,24,393,6
24,27,393,7
22,31,393,8
20,35,393,9
18,38,393,10
15,41,393,11
13,44,393,12
10,48,393,13
7,51,393,14
4,54,393,15
1,57,393,16
71,70,394,0
70,68,394,1
70,63,394,2
69,59,394,3
68,55,394,4
67,50,394,5
65,47,394,6
64,43,394,7
62,39,394,8
60,36,394,9
58,32,394,10
55,29,394,11
53,25,394,12
50,22,394,13
47,19,394,14
44,16,394,15
41,13,394,16
37,9,394,17
34,6,394,18
31,4,394,19
26,2,394,20
36,1,395,0
40,4,395,1
43,9,395,2
45,14,395,3
47,19,395,4
49,25,395,5
50,30,395,6
52,35,395,7
53,40,395,8
54,45,395,9
54,50,395,10
55,56,395,11
55,61,395,12
55,64,395,13
55,69,395,14
55,72,395,15
66,70,396,0
65,67,396,1
63,61,396,2
62,56,396,3
59,50,396,4
57,45,396,5
55,40,396,6
52,35,396,7
49,30,396,8
46,25,396,9
43,21,396,10
40,16,396,11
37,12,396,12
33,6,396,13
29,3,396,14
27,1,396,15
36,1,397,0
37,4,397,1
39,9,397,2
41,16,397,3
42,20,397,4
43,26,397,5
44,31,397,6
45,37,397,7
45,42,397,8
45,47,397,9
45,53,397,10
45,58,397,11
45,64,397,12
44,68,397,13
44,71,397,14
25,71,398,0
26,68,398,1
27,61,398,2
27,55,398,3
28,49,398,4
28,43,398,5
29,37,398,6
29,31,398,7
29,26,398,8
29,19,398,9
28,14,398,10
27,8,398,11
27,5,398,12
26,2,398,13
32,2,399,0
32,6,399,1
33,10,399,2
33,15,399,3
32,20,399,4
32,26,399,5
31,30,399,6
30,35,399,7
29,39,399,8
28,44,399,9
26,49,399,10
24,53,399,11
23,58,399,12
21,62,399,13
19,67,399,14
16,69,399,15
15,72,399,16
57,69,400,0
56,64,400,1
56,57,400,2
56,50,400,3
55,43,400,4
55,36,400,5
56,28,400,6
56,22,400,7
56,15,400,8
56,8,400,9
57,2,400,10
20,7,401,0
21,9,401,1
22,15,401,2
22,17,401,3
23,21,401,4
24,24,401,5
25,28,401,6
26,31,401,7
28,33,401,8
29,38,401,9
33,41,401,10
34,45,401,11
36,47,401,12
38,48,401,13
40,51,401,14
42,53,401,15
45,57,401,16
47,57,401,17
49,59,401,18
52,61,401,19
55,63,401,20
53,70,402,0
51,66,402,1
50,60,402,2
49,55,402,3
48,49,402,4
47,43,402,5
46,37,402,6
45,35,402,7
45,29,402,8
44,22,402,9
44,17,402,10
43,12,402,11
43,6,402,12
43,1,402,13
16,2,403,0
15,7,403,1
15,11,403,2
14,14,403,3
14,19,403,4
14,23,403,5
13,27,403,6
13,30,403,7
13,34,403,8
13,37,403,9
13,40,403,10
14,43,403,11
14,46,403,12
15,48,403,13
16,50,403,14
16,52,403,15
17,54,403,16
19,57,403,17
20,59,403,18
21,62,403,19
23,64,403,20
24,66,403,21
26,68,403,22
28,69,403,23
30,70,403,24
32,71,403,25
6,71,404,0
6,68,404,1
7,65,404,2
8,60,404,3
9,55,404,4
10,51,404,5
12,46,404,6
13,42,404,7
15,38,404,8
17,33,404,9
19,28,404,10
21,24,404,11
23,19,404,12
25,14,404,13
27,11,404,14
29,6,404,15
31,2,404,16
31,2,405,0
33,6,405,1
34,11,405,2
35,17,405,3
37,23,405,4
38,29,405,5
40,34,405,6
41,39,405,7
43,44,405,8
45,49,405,9
47,54,405,10
49,59,405,11
52,64,405,12
54,68,405,13
56,70,405,14
59,72,405,15
16,71,406,0
17,68,406,1
18,63,406,2
20,57,406,3
21,51,406,4
23,46,406,5
25,40,406,6
27,34,406,7
30,28,406,8
32,22,406,9
34,16,406,10
37,10,406,11
39,4,406,12
41,1,406,13
36,1,407,0
39,5,407,1
42,9,407,2
45,16,407,3
49,22,407,4
52,28,407,5
55,33,407,6
58,39,407,7
62,44,407,8
65,50,407,9
69,55,407,10
72,60,407,11
58,72,408,0
57,70,408,1
57,68,408,2
56,64,408,3
55,59,408,4
54,55,408,5
53,50,408,6
53,46,408,7
53,42,408,8
52,37,408,9
53,33,408,10
53,29,408,11
53,24,408,12
53,20,408,13
54,15,408,14
54,11,408,15
55,6,408,16
56,3,408,17
56,1,408,18
62,2,409,0
60,8,409,1
57,16,409,2
55,23,409,3
53,31,409,4
51,38,409,5
49,45,409,6
48,52,409,7
46,59,409,8
45,66,409,9
45,68,409,10
44,72,409,11
30,72,410,0
33,70,410,1
36,69,410,2
39,67,410,3
43,64,410,4
46,61,410,5
49,58,410,6
53,55,410,7
56,52,410,8
60,49,410,9
64,46,410,10
67,43,410,11
71,41,410,12
50,1,411,0
47,4,411,1
45,7,411,2
42,12,411,3
39,17,411,4
37,22,411,5
35,24,411,6
33,28,411,7
31,31,411,8
29,35,411,9
28,38,411,10
26,41,411,11
25,44,411,12
24,47,411,13
23,50,411,14
22,53,411,15
21,56,411,16
21,59,411,17
21,62,411,18
21,62,411,19
21,65,411,20
22,68,411,21
22,70,411,22
23,71,411,23
18,70,412,0
19,65,412,1
20,58,412,2
21,51,412,3
22,45,412,4
23,38,412,5
25,31,412,6
26,25,412,7
28,18,412,8
29,11,412,9
31,4,412,10
33,1,412,11
24,4,413,0
24,11,413,1
23,19,413,2
23,26,413,3
23,33,413,4
23,40,413,5
23,46,413,6
23,53,413,7
24,60,413,8
24,66,413,9
25,70,413,10
53,72,414,0
51,70,414,1
49,67,414,2
48,61,414,3
46,56,414,4
45,51,414,5
44,46,414,6
43,41,414,7
42,36,414,8
41,31,414,9
40,26,414,10
40,21,414,11
39,15,414,12
39,10,414,13
39,6,414,14
39,2,414,15
19,1,415,0
17,3,415,1
16,7,415,2
15,9,415,3
13,11,415,4
12,15,415,5
11,18,415,6
10,19,415,7
9,23,415,8
9,23,415,9
8,25,415,10
8,27,415,11
7,28,415,12
7,30,415,13
7,31,415,14
7,32,415,15
7,33,415,16
8,33,415,17
8,34,415,18
9,35,415,19
9,35,415,20
10,36,415,21
11,36,415,22
12,36,415,23
13,38,415,24
14,38,415,25
15,37,415,26
17,38,415,27
18,37,415,28
20,38,415,29
22,38,415,30
23,38,415,31
25,35,415,32
27,35,415,33
30,36,415,34
32,34,415,35
34,35,415,36
37,34,415,37
40,33,415,38
42,31,415,39
44,31,415,40
47,30,415,41
50,30,415,42
53,27,415,43
56,28,415,44
59,25,415,45
62,25,415,46
65,24,415,47
68,21,415,48
71,20,415,49
31,4,416,0
33,10,416,1
35,17,416,2
37,25,416,3
39,31,416,4
42,37,416,5
44,44,416,6
47,50,416,7
49,57,416,8
52,63,416,9
55,68,416,10
58,71,416,11
44,72,417,0
47,72,417,1
49,71,417,2
52,71,417,3
55,70,417,4
58,70,417,5
61,70,417,6
65,69,417,7
67,69,417,8
61,72,418,0
61,68,418,1
61,65,418,2
60,56,418,3
60,49,418,4
59,43,418,5
